"primary_type_2_npi","referring_type_2_npi","primary_type_2_npi_city","referring_type_2_npi_city","primary_type_2_npi_state","referring_type_2_npi_state","primary_type_2_npi_postal_code","referring_type_2_npi_postal_code","primary_type_2_npi_lat","referring_type_2_npi_lat","primary_type_2_npi_lng","referring_type_2_npi_lng","primary_type_2_npi_name","referring_type_2_npi_name","primary_hospital_name","referring_hospital_name","primary_type_1_npi","referring_type_1_npi","primary_type_1_npi_name","referring_type_1_npi_name","primary_specialty","referring_specialty","date","diagnosis_code","diagnosis_code_description","procedure_code","procedure_code_description","total_claim_charge","total_claim_line_charge","patient_count"
"1538144910","1548366404","BURLINGTON","WOODBRIDGE","NORTH CAROLINA","VIRGINIA","27215","22191","36.03179168701172","38.62411880493164","-79.48890686035156","-77.26905059814453","LABORATORY CORPORATION OF AMERICA HOLDINGS","POTOMAC HOSPITAL CORPORATION OF PRINCE WILLIAM","","Sentara Northern Virginia Medical Center","0","1649809641","","MANSOOR CHOUDHRY","","","2024-09-01","","","83001","Gonadotropin Follicle Stimulating Hormone","1277","113.61","1"
"1962502229","1104982917","NEW YORK","NEW YORK","NEW YORK","NEW YORK","10005","10019","40.70616149902344","40.76570129394531","-74.00907135009766","-73.987060546875","INTEGRA PARTNERS LLC","ST LUKES ROOSEVELT HOSPITAL CENTER","","Mount Sinai Morningside","0","1134159726","","SAMUEL BENDER","","","2024-06-01","","","0","Sio panel custom","803.26","429.26","2"
"1962502229","1467586792","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11219","40.70616149902344","40.63267135620117","-74.00907135009766","-73.99668884277344","INTEGRA PARTNERS LLC","BORO PARK OBSTETRICS & GYNECOLOGY P.C.","","Maimonides Medical Center","0","1659616480","","JENNIFER WILEN","","","2023-05-01","","","0","Electric breast pump","145","145","1"
"1912952375","1710080049","SOUTHLAKE","HOUSTON","TEXAS","TEXAS","76092","77076","32.95998001098633","29.859619140625","-97.14859008789062","-95.38350677490234","BYRAM HEALTHCARE CENTERS, INC.","NORTH HOUSTON BIRTH CENTER","","","0","1801990205","","KATHLEEN VANDEGIESSEN","","","2021-07-01","","","0","Electric breast pump","192.5","192.5","1"
"1912952375","0","SOUTHLAKE","","TEXAS","","76092","","32.95998001098633","0","-97.14859008789062","0","BYRAM HEALTHCARE CENTERS, INC.","","","","0","1104351931","","LAUREN OLVERA","","","2023-02-01","","","0","Electric breast pump","300","300","1"
"0","1922033547","","LOS ANGELES","","CALIFORNIA","","90027","0","34.12520980834961","0","-118.29057312011719","","CHA HOLLYWOOD MEDICAL CENTER, LP","","CHA Hollywood Presbyterian Medical Center","0","1871546333","","KRIKOR KALINDJIAN","","","2021-09-01","","","0","Set up port xray equipment","705.61","68.3","1"
"1184856148","0","WAYNESVILLE","","NORTH CAROLINA","","28786","","35.46316146850586","0","-82.99226379394531","0","AEROFLOW HEALTHCARE","","","","0","1306117940","","TARA COOPER","","","2018-07-01","","","0","Electric breast pump","249","249","1"
"1962502229","1952332801","NEW YORK","NEW YORK","NEW YORK","NEW YORK","10005","10021","40.70616149902344","40.76939010620117","-74.00907135009766","-73.95870971679688","INTEGRA PARTNERS LLC","THE NEW YORK AND PRESBYTERIAN HOSPITAL","","New York Presbyterian/Weill Cornell Medical Center","0","1699748160","","ROSEANNE SEMINARA","","","2021-10-01","","","0","Electric breast pump","290","290","2"
"1538144910","0","BURLINGTON","","NORTH CAROLINA","","27215","","36.03179168701172","0","-79.48890686035156","0","LABORATORY CORPORATION OF AMERICA HOLDINGS","","","","0","1982246070","","AISHA FORD","","","2024-09-01","","","36415","Collection Venous Blood Venipuncture","339","26.25","1"
"1063452829","1487771812","LAS VEGAS","LAS VEGAS","NEVADA","NEVADA","89119","89149","36.08475875854492","36.2722282409668","-115.1461410522461","-115.29252624511719","PREFERRED HOMECARE","CENTENNIAL HILLS HOSPITAL MEDICAL CENTER","","Centennial Hills Hospital Medical Center","0","1861459877","","CLARISSA GERVASIO","","","2022-07-01","","","0","Oximeter non-invasive","600","475","1"
"1912624040","0","","","","","","","0","0","0","0","DIALOGIX LABORATORY L L C","","","","0","1710697768","","BRANDY DOOLEY","","","2024-08-01","","","87389","Iaad Ia Hiv-1 Ag W/Hiv-1 & Hiv-2 Antbdy Single","1467","73","1"
"1952440604","1710087127","MARLBOROUGH","BOSTON","MASSACHUSETTS","MASSACHUSETTS","01752","02115","42.34939956665039","42.34107971191406","-71.54680633544922","-71.0945816040039","OPTION CARE","CHILDREN'S HOSPITAL CORPORATION","","Boston Children's Hospital","0","1528310257","","CAROLYN ROSA","","","2018-04-01","","","0","Parenteral sol amino acid &","5386.85","3764.32","1"
"1962502229","1619969458","NEW YORK","PEEKSKILL","NEW YORK","NEW YORK","10005","10566","40.70616149902344","41.289188385009766","-74.00907135009766","-73.91844940185547","INTEGRA PARTNERS LLC","SUN RIVER HEALTH INC.","","NewYork-Presbyterian Hudson Valley Hospital","0","1003954173","","RAQUEL HAYNES","","","2024-09-01","","","0","Compression stocking bk18-30","588.03","81.29","2"
"1962502229","1952476988","NEW YORK","BRONX","NEW YORK","NEW YORK","10005","10467","40.70616149902344","40.88085174560547","-74.00907135009766","-73.87393951416016","INTEGRA PARTNERS LLC","MONTEFIORE MEDICAL CENTER","","Montefiore Hospital- Moses Campus","0","1578023933","","NAWRAS ZAYAT","","","2024-06-01","","","0","Electric breast pump","145","145","1"
"1548205321","1790910982","MIAMI","MIAMI","FLORIDA","FLORIDA","33133","33134","25.729799270629883","25.753450393676758","-80.2431869506836","-80.27108001708984","MIAMI PHYSICAL THERAPY ASSOCIATES INC","EDUARDO GONZALEZ-HERNANDEZ MD PLLC","","Coral Gables Hospital","0","1578515532","","EDUARDO GONZALEZ-HERNANDEZ","","","2024-04-01","","","97110","Therapeutic Px 1/> Areas Each 15 Min Exercises","620","135","2"
"1245720820","1639143431","DELAND","PALM SPRINGS","FLORIDA","CALIFORNIA","32724","92262","29.056499481201172","33.86056900024414","-81.22881317138672","-116.5615234375","DAVITA LABS","DVA RENAL HEALTHCARE INC","","Ascension Saint Thomas Hospital West","0","1467419523","","DAVID ALDERMAN","","","2024-10-01","","","82728","Assay Of Ferritin","1789","277.63","1"
"0","1508809427","","PHOENIX","","ARIZONA","","85012","0","33.50730895996094","0","-112.07035064697266","","BANNER -- UNIVERSITY MEDICAL GROUP","","Banner -  University Medical Center Tucson","0","1972215846","","AARON WINTER","","","2023-09-01","","","0","Medication List Documented In Medical Record","5531.15","0.01","1"
"1538144910","1841348521","BURLINGTON","STATESBORO","NORTH CAROLINA","GEORGIA","27215","30458","36.03179168701172","32.398651123046875","-79.48890686035156","-81.82559204101562","LABORATORY CORPORATION OF AMERICA HOLDINGS","STATESBORO OB-GYN SPECIALISTS, PC","","East Georgia Regional Medical Center","0","1316900517","","LISA ROGERS","","","2024-03-01","","","83001","Gonadotropin Follicle Stimulating Hormone","1738","133.49","1"
"1265587000","1215941182","FARMINGDALE","WEST PALM BEACH","NEW YORK","FLORIDA","11735","33401","40.731590270996094","26.716489791870117","-73.43270111083984","-80.06778717041016","APEX LABORATORY, INC.","PALM BEACH DIABETES AND ENDOCRINE SPECIALISTS PA","","Good Samaritan Medical Center","0","1578585816","","MARIA GUTIERREZ","","","2020-08-01","","","0","One-way allow prorated trip","107.91","20.9","1"
"1033166244","1164426896","OAKDALE","PITTSBURGH","PENNSYLVANIA","PENNSYLVANIA","15071","15224","40.412078857421875","40.46411895751953","-80.18781280517578","-79.94489288330078","CHARTWELL PENNSYLVANIA, LP","UPMC CHILDREN'S HOSPITAL OF PITTSBURGH","","UPMC Childrens Hospital of Pittsburgh","0","1811969595","","MARIA CLAVELL","","","2024-03-01","","","0","Ef ped hydrolyzed/amino acid","11594.46","6454.8","2"
"1346467354","1790714426","IRVINE","LOS ANGELES","CALIFORNIA","CALIFORNIA","92618","90095","33.66815948486328","34.07123947143555","-117.73420715332031","-118.4432601928711","PACIFIC MEDICAL LABORATORY","JAMSHID MADDAHI MD, INC.","","Ronald Reagan UCLA Medical Center","0","1154453769","","JAMSHID MADDAHI","","","2024-03-01","","","82607","Cyanocobalamin Vitamin B-12","5104","113.6","5"
"1033166244","1164426896","OAKDALE","PITTSBURGH","PENNSYLVANIA","PENNSYLVANIA","15071","15224","40.412078857421875","40.46411895751953","-80.18781280517578","-79.94489288330078","CHARTWELL PENNSYLVANIA, LP","UPMC CHILDREN'S HOSPITAL OF PITTSBURGH","","UPMC Childrens Hospital of Pittsburgh","0","1982678082","","BURHANUDDIN MAHMOOD","","","2022-02-01","","","0","Ef ped hydrolyzed/amino acid","7462.51","1154.82","1"
"1558095315","0","","","","","","","0","0","0","0","CBI - ENCOMPASS PAGE INTEGRATED HEALTH HOME","","","","0","1558095315","","CBI - ENCOMPASS PAGE INTEGRATED HEALTH HOME","","","2022-08-01","","","0","Alcohol and/or drug services","182.72","182.72","1"
"1962502229","1417027558","NEW YORK","BRONX","NEW YORK","NEW YORK","10005","10457","40.70616149902344","40.847129821777344","-74.00907135009766","-73.89871215820312","INTEGRA PARTNERS LLC","BRONXCARE HEALTH SYSTEM","","BronxCare Dr. Martin Luther King, Jr. Health Center","0","1215026927","","ABBE KIRSCH","","","2018-11-01","","","0","Electric breast pump","1359.29","1359.29","8"
"0","1407191216","","MESA","","ARIZONA","","85206","0","33.396671295166016","0","-111.71772003173828","","BANNER CHILDRENS BANNER HEALTH CLINIC LLC","","St. Joseph's Hospital and Medical Center","0","1932442712","","AARON GOMEZ","","","2023-12-01","","","99391","Periodic Preventive Med Established Patient <1Y","532","256","1"
"1487665998","1942416045","GARDENA","BELLFLOWER","CALIFORNIA","CALIFORNIA","90248","90706","33.87668991088867","33.88801956176758","-118.28350067138672","-118.12708282470703","DIAL PHARMACY","MANUEL F. MENDOZA,M.D.,INC","","College Hospital Cerritos","0","1295824654","","MANUEL MENDOZA","","","2018-05-01","","","0","Ef ped caloric dense>/=0.7kc","590","550","1"
"0","1932103413","","NEW YORK","","NEW YORK","","10029","0","40.79172897338867","0","-73.94396209716797","","MOUNT SINAI HOSPITAL","","The Mount Sinai Hospital","0","1487648176","","PHILIP RABITO","","","2021-11-01","","","83036","Hemoglobin Glycosylated A1C","1408.94","35.97","1"
"1891473203","1073591822","","ASHEVILLE","","NORTH CAROLINA","","28801","0","35.594120025634766","0","-82.55785369873047","LABORATORY CORPORATION OF AMERICA","GENOVA DIAGNOSTICS INC","","Mission Hospital","0","1477910024","","NICOLE LEWIS","","","2024-09-01","","","86376","Microsomal Antibodies Each","1093","162.83","1"
"1811997638","1003067679","LIBERTYVILLE","COLVILLE","ILLINOIS","WASHINGTON","60048","99114","42.29521942138672","48.654048919677734","-87.94981384277344","-117.7396011352539","MEDLINE HEALTHCARE COMPANY","PROVIDENCE HEALTH & SERVICES - WASHINGTON","","Providence Mount Carmel Hospital","0","1295286466","","TAMORO MCDONALD","","","2022-01-01","","","0","Electric breast pump","95","95","1"
"1962502229","1891739132","NEW YORK","NEW YORK","NEW YORK","NEW YORK","10005","10128","40.70616149902344","40.78137969970703","-74.00907135009766","-73.95014953613281","INTEGRA PARTNERS LLC","MATERNAL FETAL MEDICINE ASSOCIATES, PLLC","","The Mount Sinai Hospital","0","1063440170","","MICHAEL SILVERSTEIN","","","2021-05-01","","","0","Electric breast pump","170","170","1"
"1033166244","1164426896","OAKDALE","PITTSBURGH","PENNSYLVANIA","PENNSYLVANIA","15071","15224","40.412078857421875","40.46411895751953","-80.18781280517578","-79.94489288330078","CHARTWELL PENNSYLVANIA, LP","UPMC CHILDREN'S HOSPITAL OF PITTSBURGH","","UPMC Childrens Hospital of Pittsburgh","0","1811969595","","MARIA CLAVELL","","","2021-11-01","","","0","Ef ped hydrolyzed/amino acid","4657.89","1684.09","1"
"1962502229","1720177066","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11249","40.70616149902344","40.64839172363281","-74.00907135009766","-73.87973022460938","INTEGRA PARTNERS LLC","ODA PRIMARY HEALTH CARE NETWORK, INC.","","The Brooklyn Hospital Center","0","1750364790","","JOYCE GRIFFIN","","","2024-06-01","","","0","Lo flex l1-below l5 pre ots","37.15","37.15","1"
"1265587000","1164585725","FARMINGDALE","ROSLYN","NEW YORK","NEW YORK","11735","11576","40.731590270996094","40.798431396484375","-73.43270111083984","-73.64765930175781","APEX LABORATORY, INC.","CHS PHYSICIAN PARTNERS, P.C","","Catholic Health Saint Francis Hospital & Heart Center","0","1356349708","","EILEEN BISHOP","","","2020-08-01","","","80061","Lipid Panel","141.57","26.78","2"
"1942394119","1003864810","ALISO VIEJO","WINFIELD","CALIFORNIA","ILLINOIS","92656","60190","33.576229095458984","41.871700286865234","-117.73039245605469","-88.15682983398438","MEDICA","CENTRAL DUPAGE HOSPITAL ASSOCIATION","","Northwestern Medicine Central DuPage Hospital","0","1982336590","","MORGAN JOHANNES","","","2024-03-01","","","0","Electric breast pump","500","500","1"
"1649215229","1598719643","LITHIA SPRINGS","MACON","GEORGIA","GEORGIA","30122","31217","33.762969970703125","32.84492874145508","-84.63819122314453","-83.50636291503906","WYATT'S PHARMACY","COLISEUM MEDICAL CENTER, LLC","","Piedmont Macon Medical Center","0","1275673105","","KATHLEEN MONTLOUIS","","","2018-01-01","","","0","Electric breast pump","199","199","1"
"1053304345","1811946304","PITTSTON","TOWANDA","PENNSYLVANIA","PENNSYLVANIA","18640","18848","41.29713821411133","41.75210952758789","-75.74028778076172","-76.45419311523438","GOLDEN CARE OF NORTHEAST PA, INC.","GUTHRIE MEDICAL GROUP, P.C.","","","0","1023546413","","CHARLES BINGHAM","","","2024-08-01","","","0","Lpn/lvn services up to 15min","71050","14737.5","2"
"0","1932103413","","NEW YORK","","NEW YORK","","10029","0","40.79172897338867","0","-73.94396209716797","","MOUNT SINAI HOSPITAL","","The Mount Sinai Hospital","0","1487648176","","PHILIP RABITO","","","2023-04-01","","","82607","Cyanocobalamin Vitamin B-12","510.15","50.25","1"
"1053366708","1205553369","CLEARWATER","","FLORIDA","","33760","","27.90778923034668","0","-82.71452331542969","0","BYRAM HEALTHCARE CENTERS, INC.","DUKE HEALTH INTEGRATED PRACTICE, INC.","","Duke University Hospital","0","1275751026","","AMANDA O'BRIANT","","","2022-02-01","","","0","Electric breast pump","300","300","1"
"1962502229","1033178561","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11216","40.70616149902344","40.68075180053711","-74.00907135009766","-73.94937133789062","INTEGRA PARTNERS LLC","BEDFORD STUYVESANT FAMILY HEALTH CENTER, INC.","","Kingsboro Psychiatric Center","0","1548582141","","JOSEPHINE EDEM","","","2024-01-01","","","0","Electric breast pump","170","170","1"
"1982647368","1083661839","BOCA RATON","BOCA RATON","FLORIDA","FLORIDA","33433","33431","26.347129821777344","26.381010055541992","-80.15923309326172","-80.1034927368164","SAINT ANDREWA ESTATES NORTH","MANOR CARE OF BOCA RATON FL LLC","","Mercy Health- Saint Vincent Medical Center","0","1639184351","","DONOVAN NEMBHARD","","","2020-07-01","","","0","Transport port x-ray multipl","260.74","157.59","1"
"1962502229","1245277631","NEW YORK","SPRINGFIELD","NEW YORK","MISSOURI","10005","65807","40.70616149902344","37.16563034057617","-74.00907135009766","-93.32552337646484","INTEGRA PARTNERS LLC","MERCY CLINIC SPRINGFIELD COMMUNITIES","","Cox North Hospital","0","1780213744","","ANGELA CASADO-DIAZ","","","2023-10-01","","","0","Disp col sto bag breast milk","20","20","1"
"1811997638","1700828852","LIBERTYVILLE","CLEVELAND","ILLINOIS","OHIO","60048","44109","42.29521942138672","41.44472122192383","-87.94981384277344","-81.69673156738281","MEDLINE HEALTHCARE COMPANY","THE METROHEALTH SYSTEM","","MetroHealth Main Campus Medical Center","0","1386022523","","CHRISTINA KRUDY","","","2021-05-01","","","0","Electric breast pump","142","142","1"
"1962502229","0","NEW YORK","","NEW YORK","","10005","","40.70616149902344","0","-74.00907135009766","0","INTEGRA PARTNERS LLC","","","","0","1790981488","","KATHREEN PATTETT","","","2017-11-01","","","0","Electric breast pump","520.41","520.41","3"
"1891473203","1508261595","","TIGARD","","OREGON","","97223","0","45.440311431884766","0","-122.77950286865234","LABORATORY CORPORATION OF AMERICA","ROBYN KUTKA ND, LLC","","Cedar Hills Hospital","0","1639635246","","HANA PATERNO","","","2024-03-01","","","84403","Assay Of Testosterone Total","1954","194.51","1"
"1568623759","1275724957","LUMBERTON","FAYETTEVILLE","NORTH CAROLINA","NORTH CAROLINA","28360","28304","34.67464828491211","35.0259895324707","-79.07344055175781","-78.98983001708984","A PLUS HOME MEDICAL & RESPIRATORY EQUIPMENT","HEALTHKEEPERZ, INC.","","Good Hope Hospital","0","1235703471","","RAVIN JAYATISSA","","","2021-07-01","","","0","J-cell batt for glucose mon","206","4.5","1"
"1972939171","1750880118","OAKS","PHOENIXVILLE","PENNSYLVANIA","PENNSYLVANIA","19456","19460","40.13330841064453","40.12704086303711","-75.4610366821289","-75.53009796142578","RWHG PHYSICIAN OWNED LABORATORY","REGIONAL WOMENS HEALTH GROUP LLC","","","0","1740767359","","SHANNON WEAVER","","","2023-03-01","","","86780","Antibody Treponema Pallidum","1329","132","1"
"1952440604","1710087127","MARLBOROUGH","BOSTON","MASSACHUSETTS","MASSACHUSETTS","01752","02115","42.34939956665039","42.34107971191406","-71.54680633544922","-71.0945816040039","OPTION CARE","CHILDREN'S HOSPITAL CORPORATION","","Boston Children's Hospital","0","1528310257","","CAROLYN ROSA","","","2018-05-01","","","0","Parenteral sol amino acid &","18382.66","8250","1"
"1033166244","1164426896","OAKDALE","PITTSBURGH","PENNSYLVANIA","PENNSYLVANIA","15071","15224","40.412078857421875","40.46411895751953","-80.18781280517578","-79.94489288330078","CHARTWELL PENNSYLVANIA, LP","UPMC CHILDREN'S HOSPITAL OF PITTSBURGH","","UPMC Childrens Hospital of Pittsburgh","0","1811969595","","MARIA CLAVELL","","","2023-09-01","","","0","Ef ped hydrolyzed/amino acid","17716.92","10850.4","3"
"1033166244","1164426896","OAKDALE","PITTSBURGH","PENNSYLVANIA","PENNSYLVANIA","15071","15224","40.412078857421875","40.46411895751953","-80.18781280517578","-79.94489288330078","CHARTWELL PENNSYLVANIA, LP","UPMC CHILDREN'S HOSPITAL OF PITTSBURGH","","UPMC Childrens Hospital of Pittsburgh","0","1811969595","","MARIA CLAVELL","","","2018-02-01","","","0","Enteral supp not otherwise c","471.56","471.56","1"
"1447557822","1184933830","GARDEN GROVE","PLACENTIA","CALIFORNIA","CALIFORNIA","92841","92870","33.786888122558594","33.880760192871094","-117.98194885253906","-117.85511779785156","PATHLAB SERVICES INC","CENTERS OF REHABILITATION & PAIN MEDICINE INC","","UCI Health-Placentia Linda","0","1154385961","","ALBERT LAI","","","2020-10-01","","","87502","Infectious Agent Dna/Rna Influenza 1St 2 Types","3775","123.82","2"
"1376587113","1891089058","HICKSVILLE","BROOKLYN","NEW YORK","NEW YORK","11801","11225","40.76239013671875","40.66304016113281","-73.52394104003906","-73.95430755615234","SUNRISE MEDICAL LABORATORIES, INC.","NEW GENERATION MEDICAL PRACTICE, PLLC","","NYC Health + Hospitals Kings County","0","1639132202","","BARBARA GORDON","","","2024-08-01","","","88175","Cytp C/V Auto Thin Lyr Prepj Scr Mnl Rescr Phys","990","96.55","1"
"0","1215939210","","MONROE","","LOUISIANA","","71202","0","32.39590072631836","0","-92.0562515258789","","BRFHH MONROE LLC","","Ochsner LSU Health - Monroe Medical Center","0","1841968930","","HARSIMAR SINGH","","","2023-12-01","","","0","Most Recent Hemoglobin A1C Level < 7.0%","195","0","1"
"1245720820","1174791883","DELAND","HEMET","FLORIDA","CALIFORNIA","32724","92545","29.056499481201172","33.729671478271484","-81.22881317138672","-117.0342025756836","DAVITA LABS","DAVITA RIVERSIDE LLC","","Ascension Saint Thomas Hospital West","0","1568966653","","ARABHI NAGASUNDER","","","2024-09-01","","","84450","Transferase Aspartate Amino Ast Sgot","336","105.44","1"
"1962502229","1982643003","NEW YORK","MOUNT KISCO","NEW YORK","NEW YORK","10005","10549","40.70616149902344","41.20069122314453","-74.00907135009766","-73.7209701538086","INTEGRA PARTNERS LLC","OPTUM MEDICAL CARE, P.C.","","Northern Westchester Hospital","0","1275168940","","ANGELICA WRIGHT","","","2024-02-01","","","0","Electric breast pump","346.94","346.94","2"
"1962502229","1467586792","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11219","40.70616149902344","40.63267135620117","-74.00907135009766","-73.99668884277344","INTEGRA PARTNERS LLC","BORO PARK OBSTETRICS & GYNECOLOGY P.C.","","Maimonides Medical Center","0","1457358095","","DIANE NICHOLSON","","","2022-10-01","","","0","Electric breast pump","169.15","169.15","1"
"1962502229","1124396874","NEW YORK","JAMAICA","NEW YORK","NEW YORK","10005","11432","40.70616149902344","40.715328216552734","-74.00907135009766","-73.79306030273438","INTEGRA PARTNERS LLC","COMMUNITY HEALTHCARE NETWORK, INC.","","NYC Health + Hospitals Bellevue","0","1972647410","","LAURIE SCHWARTZ-MOSER","","","2022-04-01","","","0","Electric breast pump","145","145","1"
"1962502229","1952476988","NEW YORK","BRONX","NEW YORK","NEW YORK","10005","10467","40.70616149902344","40.88085174560547","-74.00907135009766","-73.87393951416016","INTEGRA PARTNERS LLC","MONTEFIORE MEDICAL CENTER","","Montefiore Hospital- Moses Campus","0","1336588045","","LAURA CONRAD","","","2023-02-01","","","0","Portable gaseous 02","515.58","40.58","2"
"0","1356331425","","STAMFORD","","CONNECTICUT","","06904","0","41.13557815551758","0","-73.57218933105469","","STAMFORD HOSPITAL","","Stamford Hospital","0","1013102490","","KRISTI HARTER","","","2020-06-01","","","0","","29.6","29.6","1"
"1912952375","1730132234","SOUTHLAKE","HOUSTON","TEXAS","TEXAS","76092","77008","32.95998001098633","29.798599243164062","-97.14859008789062","-95.41754150390625","BYRAM HEALTHCARE CENTERS, INC.","MEMORIAL HERMANN HEALTH SYSTEM","","Memorial Hermann Southwest Hospital","0","1558349951","","TRACY TURNER","","","2021-11-01","","","0","Electric breast pump","300","300","1"
"1538144910","1720099286","BURLINGTON","CHEVERLY","NORTH CAROLINA","MARYLAND","27215","20785","36.03179168701172","38.9180793762207","-79.48890686035156","-76.88201904296875","LABORATORY CORPORATION OF AMERICA HOLDINGS","DIMENSIONS HEALTH CORPORATION","","UM Capital Region Medical Center","0","1053940338","","SHREERAJ NAYAK","","","2024-09-01","","","83550","Iron Binding Capacity","3477","56.04","1"
"1952355521","1881683100","PHILADELPHIA","PITTSBURGH","PENNSYLVANIA","PENNSYLVANIA","19134","15213","39.989810943603516","40.4439811706543","-75.1084213256836","-79.95523834228516","CONTINUUM, LLC","UNIVERSITY OF PITTSBURGH PHYSICIANS","","UPMC Presbyterian","0","1023085388","","SANJAY LAMBORE","","","2022-12-01","","","0","Gastro/jejuno tube, low-pro","1354.66","67.28","1"
"1053554824","0","MILLERSVILLE","","MARYLAND","","21108","","39.089569091796875","0","-76.6220932006836","0","ANNE ARUNDEL COUNTY, MARYLAND","","","","0","1053554824","","ANNE ARUNDEL COUNTY, MARYLAND","","","2023-11-01","","","0","Ground mileage","19447.28","1247.28","24"
"1962502229","1720028772","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11212","40.70616149902344","40.66292953491211","-74.00907135009766","-73.91303253173828","INTEGRA PARTNERS LLC","BROOKDALE HOSPITAL MEDICAL CENTER","","Brookdale Hospital Medical Center","0","1518413749","","MAEL OTHELOT","","","2021-10-01","","","0","Pelvic control band & belt u","264.99","169.99","1"
"1538144910","1013935915","BURLINGTON","SAN BERNARDINO","NORTH CAROLINA","CALIFORNIA","27215","92408","36.03179168701172","34.084468841552734","-79.48890686035156","-117.2658920288086","LABORATORY CORPORATION OF AMERICA HOLDINGS","SAC HEALTH SYSTEM","","Saint Bernardine Medical Center","0","1770112781","","NADINE GRACE-ABRAHAM","","","2024-08-01","","","80307","Drug Tst Prsmv Instrmnt Chem Analyzers Pr Date","64","63.85","1"
"1275319196","1508379017","","ADELANTO","","CALIFORNIA","","92301","0","34.644630432128906","0","-117.54084777832031","NBIO LAB INC","TRI-STATE COMMUNITY HEALTHCARE CENTER","","Desert Valley Hospital","0","1134142201","","STEVEN ROSENBLATT","","","2024-10-01","","","86038","Antinuclear Antibodies Ana","393","15","1"
"1912952375","1013462787","SOUTHLAKE","DALLAS","TEXAS","TEXAS","76092","75246","32.95998001098633","32.79291915893555","-97.14859008789062","-96.77330017089844","BYRAM HEALTHCARE CENTERS, INC.","LEGACY WOMENS HEALTH PLLC","","Baylor University Medical Center","0","1538556808","","BRITTNEY ANDERS","","","2023-10-01","","","0","Supply/accessory/service","1332.48","370","1"
"1962502229","1053688572","NEW YORK","GREAT NECK","NEW YORK","NEW YORK","10005","11021","40.70616149902344","40.78644943237305","-74.00907135009766","-73.72898864746094","INTEGRA PARTNERS LLC","NORTH SHORE - LIJ MEDICAL PC","","Nassau University Medical Center","0","1639160401","","SHARON RAIS","","","2022-05-01","","","0","Pelvic control band & belt u","4862.87","3002.22","14"
"1962502229","1285826438","NEW YORK","NEW YORK","NEW YORK","NEW YORK","10005","10006","40.70616149902344","40.709678649902344","-74.00907135009766","-74.0128402709961","INTEGRA PARTNERS LLC","NEW YORK UNIVERSITY","","","0","1255305538","","JONATHAN HERMAN","","","2022-04-01","","","0","Electric breast pump","116.22","116.22","1"
"1962502229","1124448576","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11220","40.70616149902344","40.641151428222656","-74.00907135009766","-74.01627349853516","INTEGRA PARTNERS LLC","HAIOU DUAN MEDICAL P.C.","","Maimonides Medical Center","0","1760766786","","HAIOU DUAN","","","2022-08-01","","","0","Electric breast pump","435","435","3"
"1265587000","1437230034","FARMINGDALE","NEW YORK","NEW YORK","NEW YORK","11735","10016","40.731590270996094","40.74517059326172","-73.43270111083984","-73.97834014892578","APEX LABORATORY, INC.","NYU LANGONE HOSPITALS","","Tisch Hospital","0","1295771087","","ANDREW PORGES","","","2020-07-01","","","36415","Collection Venous Blood Venipuncture","61.07","3","1"
"1114792991","1568488450","","SPRINGFIELD","","MASSACHUSETTS","","01199","0","42.12065124511719","0","-72.60449981689453","LABORATORY CORPORATION OF AMERICA HOLDINGS","BAYSTATE MEDICAL CENTER INC","","Baystate Medical Center","0","1457090458","","ELENA LABOVITIS","","","2024-10-01","","","82728","Assay Of Ferritin","391","88.2","1"
"1538144910","0","BURLINGTON","","NORTH CAROLINA","","27215","","36.03179168701172","0","-79.48890686035156","0","LABORATORY CORPORATION OF AMERICA HOLDINGS","","","","0","1801407028","","NGOZI EBOH","","","2024-10-01","","","84439","Assay Of Free Thyroxine","1525","106.05","1"
"1265587000","1083612089","FARMINGDALE","MINEOLA","NEW YORK","NEW YORK","11735","11501","40.731590270996094","40.746341705322266","-73.43270111083984","-73.63890075683594","APEX LABORATORY, INC.","NYU LANGONE HOSPITALS","","Tisch Hospital","0","1487618559","","NAVEED MASANI","","","2020-08-01","","","82550","Creatine Kinase Total","174.95","6.51","1"
"1962502229","1720177066","NEW YORK","BROOKLYN","NEW YORK","NEW YORK","10005","11249","40.70616149902344","40.64839172363281","-74.00907135009766","-73.87973022460938","INTEGRA PARTNERS LLC","ODA PRIMARY HEALTH CARE NETWORK, INC.","","The Brooklyn Hospital Center","0","1750364790","","JOYCE GRIFFIN","","","2023-06-01","","","0","Gc stocking thighlngth 30-40","144","144","1"
"1962502229","0","NEW YORK","","NEW YORK","","10005","","40.70616149902344","0","-74.00907135009766","0","INTEGRA PARTNERS LLC","","","","0","1497374300","","ANUSHREE MALHOTRA-HANS","","","2021-12-01","","","0","Portable gaseous 02","407.65","17.27","1"
